14-3-2024 14:45:46;-0,006875835;1,20277;-0,09722185;0,9309492;337,826;356,3033;0;waiting for user to recenter
14-3-2024 14:45:46;-0,006916455;1,202624;-0,09706987;0,9761031;337,8606;356,3238;0;waiting for user to recenter
14-3-2024 14:45:46;-0,006964239;1,202509;-0,09696063;1,022129;337,8789;356,3447;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007029103;1,202386;-0,0968327;1,064523;337,8664;356,3565;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007102634;1,202341;-0,09676126;1,094228;337,8438;356,3615;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007159667;1,202336;-0,0967415;1,091849;337,8152;356,3566;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007232717;1,202285;-0,09668275;1,113661;337,7939;356,3412;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007322118;1,202248;-0,09662421;1,144205;337,762;356,345;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007419027;1,20219;-0,09655687;1,164228;337,7215;356,3476;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007528094;1,202111;-0,09646734;1,204599;337,6898;356,3607;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007663366;1,201985;-0,09634233;1,235732;337,6541;356,3695;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007801577;1,201844;-0,09624042;1,295387;337,6151;356,385;0;waiting for user to recenter
14-3-2024 14:45:46;-0,007844496;1,201793;-0,09623972;1,317559;337,6071;356,3987;0;waiting for user to recenter
14-3-2024 14:45:46;-0,00798827;1,201656;-0,09617919;1,378312;337,5695;356,4152;0;waiting for user to recenter
14-3-2024 14:45:46;-0,008134452;1,201508;-0,09612725;1,425988;337,5318;356,4199;0;waiting for user to recenter
14-3-2024 14:45:46;-0,008308841;1,201376;-0,09609785;1,491863;337,4987;356,4061;0;waiting for user to recenter
14-3-2024 14:45:46;-0,008485755;1,201275;-0,09606963;1,533659;337,4494;356,4439;0;waiting for user to recenter
14-3-2024 14:45:46;-0,008664686;1,201203;-0,09602918;1,552086;337,394;356,4889;0;waiting for user to recenter
14-3-2024 14:45:46;-0,008836441;1,201145;-0,09598973;1,580047;337,3442;356,5122;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009006409;1,201089;-0,09595224;1,603967;337,2902;356,5118;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009175679;1,201051;-0,09592084;1,608921;337,2385;356,5179;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009327988;1,201028;-0,0958671;1,620778;337,1935;356,5288;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009479398;1,201036;-0,09579727;1,611115;337,1358;356,5273;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009652977;1,201041;-0,09574399;1,605763;337,0896;356,511;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009821851;1,201049;-0,09570466;1,611974;337,0231;356,4927;0;waiting for user to recenter
14-3-2024 14:45:46;-0,009976888;1,201042;-0,09566627;1,615246;336,9639;356,4931;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01013698;1,201011;-0,09563441;1,63423;336,9293;356,4786;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01030206;1,200958;-0,09562261;1,656942;336,8707;356,4611;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01045017;1,200894;-0,09563106;1,692419;336,8202;356,4547;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01057087;1,200825;-0,09564547;1,72552;336,7783;356,4637;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:46;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:47;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:48;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
14-3-2024 14:45:49;-0,01057145;1,200817;-0,09564678;1,722996;336,7792;356,4665;0;waiting for user to recenter
